,content
1658,自卑变自恋  我曾经因为成绩，体重和小时候的阴影极度自卑，后来到大学我就算是自我催眠告诉自己超级棒，即使上台紧张得发抖我也演得从容不迫，后来发现自己真的慢慢变自信变优秀了，然后也对自己的身材，成绩这些越来越自信，其实也不优秀，就是单纯自恋。这种正常吗？可以这样继续下去吗？
1659,一个本分老实的男生喜欢差劲的女生是什么样的心理呢?  作为一个老实本分，在校中规中矩的男生，会对那些表现糟糕，比如打架抽烟，旷课早恋的女生有好感。这可能的原因是什么？
1660,学习心理学的好处   1.可以更多的了解别人和自己2.对社交有益
1661,社交恐惧症（或自卑心理）属于沟通心理学的解决方向吗？
1662,那些历史上患有双相障碍的大人物，在一定程度上得益这种精神障碍
1663,如何正确解读喜欢用中立态度的人    遇到喜欢用中立态度表达观点的人，用什么样的方法可以正确的的了解表达人的真实观点？
1664,你对爱情有过期望吗？你希望获得什么样的爱情？
1665,工作会变得现实    工作后，发现人会越来越现实。
1666,如何才能和朋友长久相处    老师说，需要在朋友那里得到未来，同时需要给予朋友未来，那么如何才能避免不断得到好朋友也不断失去朋友这种现象呢？
1667,"心理健康建设对大学生的重要性   　心理健康是大学生成才的基础：1、心理健康可以促进大学生全面发展健康的心理品质是大学生全面发展的基本要求，也是将来走向社会，在工作岗位上发挥智力水平、积极从事社会活动和不断向更高层次发展的重要条件。充分认识德智体美劳等方面的和谐发展，是以健康的心理品质作为基础的，一个人心理健康状态直接影响和制约着全面发展的实现。2、心理健康可以使大学生克服依赖心理增强独立性。大学生经过努力的拼搏和激烈的竞争，告别了中学时代、跨入了大学，进入了一个全新的生活天地。大学生必须从靠父母转向靠自己。上大学前，在他们想象中的大学犹如“天堂”一般，浪漫奇特，美妙无比。上大学后，紧张的学习，严格的纪律，生活的环境,使他们难以适应。因此，大学生必须注重心理健康，尽快克服依赖性，增强独立性，积极主动适应大学生活，度过充实而有意义的大学生活。3、心理健康是大学生取得事业成功的坚实心理基础。目前我国大学毕业生的分配工作已发生了很大变化，大学生都实行供需见面、双向选择、择优录用等方式，择业的竞争必然会使大学生心理上产生困惑和不安定感，惊叹“皇帝女儿亦愁嫁”。因而，面对新形势大学生要注意保持心理健康，培养自立、自强、自律的良好心理素质，锻炼自己的社会交往能力、使自己在变幻复杂的社会环境中，作出选择适宜自己角色的正确抉择，敢于面对困难、挫折与挑战，追求更加完美的人格，为事业成功奠定坚实的心理基础。"
1668,沟通心理学可以改善自己的沟通技巧吗？
1669,如何处理那些具有犯罪基因的人？
1670,与同学发生矛盾后该如何缓解  分寝室的时候，跟一个同学答应了一个寝室，然后又不愿意了，那个同学一直耿耿于怀，现在关系也很尴尬，这种情况该怎么办呢
1671,人际关系的智慧    结合你的生活实际与本章所学，谈谈你对自身人际关系的反思和处理。
1672,你们对于没耐心谈恋爱怎么看  没有恋爱的时候很期待，有了又没耐心，很困惑
1673,放下 我一直有一个问题，想不明白。想请教老师和各位同学。对于以前的感情，如何才算是真正地放下？
1674,相处 团队中有的人工作总是在抱怨，有的人总是埋头苦干，作为一个新员工如何和老员工相处?
1675,如何深度睡眠？    平常有很多人，虽然睡得时间是够了，但是睡眠质量不好。半夜有一点声音就能清醒，还有一种，一到凌晨三点就自动醒了。除了特别累的时候睡得好，其余正常工作作息的睡眠质量都不是特别好。
1676,邋遢的心理动力学   假如别人非常喜欢洁净，你却总要把环境弄得非常肮脏，潜意识动机或是对别人的虐待，意识层面却能找到各种雄辩理由(未必对，仅供参考)……
1677,自我感受    老师你好，我认为我自己心里有疾病，这是什么情况。
1678,脱单了，却还不会如何相处
1679,老师，多才多艺是什么吸引？比如女生对打篮球厉害的陌生男生尖叫
1680,判断攻击无意识是否有标准   裴老师好!请问生活中如何判断对方攻击是有意识还是无意识的?因为有可能是我们觉得对方无缘无故，而实际上事出有因（如不自知情况下伤害到对方）
1681,攻击无意识是指没有目的的攻击别人吗？ 比如说一个团队中，你和另一个人有各自的一个方案，但你的方案更好，另一个人以及他的方案被驳回了，这种算是吗
1682,一个人行不行 那个，我最近觉得我有性反转的倾向，虽然我知道这样子下去不行，但是我就是控制不住呐，我现在看女孩子基本上没有兴趣了，那种长的乖的男孩子看起来好好好看。
1683,异性边界   怎么处理异性之间的边界？试结合群体心理学理论解读“情人”现象？
1684,分开 因为对他寒心，所以提出了分手，我知道他一直都喜欢了，冷战了几天，一天他实在是扛不住了，喝酒了回去直接拿刀对着我（反正大概多少的意思就是不分手吧）。当他拿到对着我的那一刻，把我对他所有的喜欢的已经磨灭掉了，现在只想赶紧分手。
1685,家庭暴力也有肢体冲突表现，那么怎么来避免这种问题呢？ 我跟我老公吵架就没有赢的时候，我总是被他那些歪理邪说强盗逻辑弄得犯晕，他吵架不讲事实、不讲逻辑、也不讲常理，我让他不要说了，他还是叨叨不停，还要讲脏话，把我气急了，我就想打他，反而是自己受了伤害。
1686,关于研究本能 听了裴老师这几节课，感觉到老师有深厚的理论功底和丰富的实践经验。本章讲的是研究型本能，而不是去研究本能，是想去研究、分析的行为的本能导致对团体中的其他人员产生了无意识攻击。这样理解对吧！
1687,同理心    听完本节课，我觉得自己在同理心方面还可以，但是身边的同事老是自以为是，不喜欢这样的人
1688,鲶鱼式调味剂 难道无理取闹也算是小情侣感情之间的一种调味剂？
1689,什么是自我认知？   是自我了解吗？
1690,心理学真是既简单又深奥    听到第四章，很多道理都能找到现实的多种情况对标，现实的情况也总能找到心理的思路。更多的难点在于其中并不是一一对应的，拆解出来量力而为，尽可能的达成和谐，是一条漫长的道路。我就是事到最后一刻才做，不知道这和自己什么经验有关
1691,思考 在讲到acting out 的时候，说到一个人突然打你就是因为看你不顺眼，仅仅就是与你的外贸气质或者当时的环境有关吗
1692,年龄和经历对感情的影响    高中时有过一段失败的感情，不是恋爱，我称之为“半次初恋”，而现在读大学了，发现自己好像对女孩子没以前那么感兴趣了(不要多想→_→)。也可能是一部分精力放在自己感兴趣的专业方面了。遇到一个喜欢的女孩，也会经常想她，经常幻想，但是就是感觉这种喜欢不如以前那么浓烈，我以为是我不够喜欢她，但是好像女孩子对我吸引力整体都下降了，所以我现在很迷茫，不知道我到底有多喜欢当前这个女孩，不知道是真的喜欢还是寂寞在作怪，我想知道我现在的喜欢程度能不能支撑我去谈恋爱，不想当渣男，不希望这个女孩成为我的牺牲品，还望老师和各位同学帮我分析一下，谢谢各位了!
1693,隐私 和父母之间没有隐私是不是也会造成一种障碍
1694,经常回忆过去的美是否是潜意识里对现实生活的一种不满足？
1695,心理学和沟通的联系  心理学是在解决自我认知的问题，沟通又是一个短板！怎样才能让心理学和沟通有效的联系起来在今后的生活中能够有效的应用？
