,content
1371,当法官的资格 老师，您好！请问当法官的资格是不是永久不改变的？当法官的条件会持续到哪一年？
1372,关于行政法位阶    老师好！关于第十六张PPT的行政法位阶，在立法法修改后，赋予所有设区的市人大以立法权。是不是需要明确这些设区的市制定的法规，也是行政法的一个渊源？
1373,法国王子离婚案的效力 德国法院根据德国法律判决法国王子与王妃离婚（此时王妃加入德国籍） ；她与罗马尼亚王子结婚，依德籍回到法国，法国法院判决其离婚、结婚无效。德国和法国的法院判决发生截然不同的结果，其婚姻关系依谁为准？
1374,你如何理解不安抗辩权？    如题。可以只选择不安抗辩权的某一个方面来说一说，但是无论如何不能只复制法条放在下面，而没有自己的话。
1375,有关定金   定金和订金有什么区别？
1376,9家KTV公司诉音集协垄断纠纷案开庭 2018年11月，作为我国唯一的依法对音像节目的著作权以及与著作权有关的权利实施集体管理的音像集体管理组织，中国音像著作权集体管理协会（下称音集协）在其官方网站发出《关于停止使用部分涉诉歌曲的公告》，要求下架包括《死了都要爱》《小幸运》《十年》《听海》等耳熟能详的歌曲在内的6000多首歌曲，此举引发社会各界热议。如今，上述风波的后续或许已经发生。近日，9家KTV公司起诉音集协垄断系列纠纷案件在北京知识产权法院公开开庭审理。　　该系列案件的原告是广东地区9家KTV公司，原告起诉称，原告是合法登记经营的KTV企业，其经营场所使用的音像作品曲库系统是通过与第三方签订《曲库安装合同》购买而来，在得知音集协是KTV歌库作品的集体管理者后，多次向音集协的合作单位提出签订《著作权许可使用合同》的请求，该合作单位提出了不合理的签约要求，阻止签约，后原告三次向音集协直接提出签约请求，音集协坚持要求原告与其合作公司签约，导致合同签约未果。　　原告认为，音集协指定合作单位进行签约，构成垄断行为，合作单位提出不合理的附加费用，构成《著作权集体管理条例》第三十四条规定的情形，故诉至北京知识产权法院，请求法院判令音集协以合理、同等条件与原告签订著作权作品《许可使用合同》，向原告提供KTV歌库正版著作权作品使用服务，向原告提供管理的著作权权利种类和作品、录音录像制品等的名称、权利人姓名或者名称、授权管理的期限等权利信息查询系统，并判令诉讼费用由音集协承担。　　针对原告提出的上述诉讼请求，音集协认为，原告无权就其认为音集协违反《著作权集体管理条例》相关规定的行为提起民事诉讼，原告如确认为音集协有《著作权集体管理条例》第三十四条规定的行为，原告应当向国务院相关部门检举。　　此外，音集协还认为，唱吧麦颂KTV等多家公司也享有音像作品著作权，音集协不具有相关市场的支配地位，原告未对音集协在相关市场内具有支配地位和滥用市场支配地位尽到举证责任，因此请求法院裁定驳回原告的起诉或判决驳回原告的诉讼请求。　庭审中，双方当事人围绕音集协的涉案行为是否违反了《中华人民共和国反垄断法》第十七条第一款第（四）项、第（五）项的规定，音集协是否具有市场支配地位，其涉案行为是否属于捆绑交易行为，是否限定了不合理的交易条件，以及原告提出的相关诉讼请求是否属于《著作权集体管理条例》第三十四条规定的情形，是否应当向国务院相关部门检举，是否应当驳回其起诉等焦点问题充分发表了观点。　　目前，上述系列案件正在进一步审理当中。据了解，上述系列案件的原告是广东地区9家KTV公司，分别是广州市欢发畅娱乐有限公司、江门市新会区欢唱餐饮娱乐有限公司、潮州市潮安区凯乐迪酒店有限公司、广州市麦乐迪娱乐有限公司、梅州市家乐迪酒店有限公司、梅州市梅县区华侨城家乐迪酒店有限公司、惠州市欢唱壹佰娱乐有限公司、广州市金碧大世界饮食娱乐有限公司、广州市南沙区加洲红酒吧。（来源：中国知识产权报）
1377,老师提到中华法系，我们中国是中华法系还是大陆法系呢？
1378,关于合同的内容 005    上课讲到合同约定债务人履行的义务、标的以及标的物有区别，义务中的作为义务与标的包含的服务有什么区别呢，还是说义务的范畴大于服务
1379,想到两个问题，望老师解答一下 突发地震，然后酒驾，在避险过程中，造成伤亡的（非主观），怎么定性
1380,法理学与法学具体门类的关系  老师请问，法理学是不是其他法学门类的基础，如果理解能力较差的话会不会对法理学及之后的学习造成较大影响？
1381,质押权和抵押权有什么区别呢  物权法概述里面讲到一物一权，一物上不能有两个不相容的他物权。而是否相容的判断依据是以占有为要件。课堂上的两个例子，一个是用项链质押借款，另一个是建设用地抵押借款，前者不相容，后一个例子两个他物权则相容。那么质押权和抵押权有什么区别呢？为什么质押是占有，而抵押不是占有呢？
1382,案例分析   甲公司于1999年11月4日以“佳佳乐”注册商品商标和服务商标，经查，乙食品厂曾于1988年7月1日取得“佳佳乐”食品和注册商标，但迄今未提出该注册商标的续展申请，请问在此情况下商标局是否应当核准商品商标和服务商标？给出理由。
1383,本节案例中，甲的非婚生未成年孩子在下列情况下，其抚养权如何  1.孩子的生父或生母均下落不明，或者均死亡的，甲又不愿抚养的，是否由当地民政部门承担抚养义务？如果民政部门不愿抚养，其诉讼程序几许？是行政诉讼吗？此种情况下，原告甲超过诉讼时效又不想抚养孩子怎么办？2.假如生母不愿取得抚养权；生父知情，欲行使抚养权。甲不同意交出抚养权，我国法律应如何解决？
1384,讨论：你如何理解定金的    “定金”与“订金”一字之差，在法律上的效果差异很大，只有定金才能适用定金法则。你如何理解定金，本节内容对于你今后订立定金合同或者约定定金条款，有何启发？
1385,现阶段，检察院是否还有侦查职能    目前，检察院系统中内设的反贪局已被撤销，有关职责由国家监委接替，这是否意味着检察院的侦查职能的丧失？如果不是，那这对其侦查职能的影响又体现在哪里呢？
1386,3. 中国《海商法》第四章与相关国际公约有何相同之处和不同之处？（20分）中国《海商法》第四章在赔付条件、赔付限额、诉讼时效这三个涉及货方重要利益的部分采用《海牙-维斯比规则》的规定，同时又从《汉堡规则》中引入了若干重要概念。（1）承运人的责任期间：《海商法》第46条区分了集装箱运输和非集装箱运输，对前者和后者的责任期间规定不同。属于典型的《海牙-维斯比规则》和《汉堡规则》的混合体。（7分）（2）承运人主要义务和免责条款：《海商法》第四章规定的承运人的主要义务初延迟交付外，与《海牙-维斯比规则》基本相同。另外，《海商法》规定的免责风险和诉讼时效也与《海牙-维斯比规则》相似。承运人责任限额的计算方法虽然与《海牙-维斯比规则》相似，但增加规定了单独的有关迟延交付的赔偿限额，这种做法与《汉堡规则》相似。（7分）（3）合同外第三方的合同下的权利：根据《海商法》第58条第2款的规定，承运人的受雇人和代理人在受雇或受委托的范围内的行为可适用有关缔约承运人在第四章下的抗辩理由和责任限制的规定。然而，第十五章第257条有关缔约承运人所享受的诉讼时效的规定由于不是第四章下的规定就不能同样适用于这种缔约承运人的受雇人和代理人，这一点与《海牙-维斯比规则》的规定不同。另外，上述规定并无把独立合同方排除在上述代理人之外，显然，《海商法》在此领域采用了《汉堡规则》的做法。（7分）
